data,logradouro,veiculo,latitude,longitude
2020-03-10,RUA LUIS GOIS,PEDESTRE,-23.603982,-46.64354
2020-03-10,AVENIDA DO ANASTACIO,MOTOCICLETA,-23.495525,-46.736479
2020-03-01,AVENIDA CORONEL SEZEFREDO FAGUNDES,MOTOCICLETA,NA,NA
2020-03-09,RUA ANTONIO DO CAMPO,MOTOCICLETA,-23.694804,-46.675795
2020-03-08,BR 381,MOTOCICLETA,-23.45775816289004,-46.57131495358733
2020-03-01,AVENIDA AMADOR BUENO DA VEIGA,PEDESTRE,-23.518663,-46.512035
2020-03-08,RUA MANOEL MONTEIRO DE ARAUJO,AUTOMOVEL,-23.508342,-46.741238
2020-03-04,AVENIDA TADAO INOUE,AUTOMOVEL,-23.796935,-46.690052
2020-03-08,RUA SALVADOR GIANETTI,BICICLETA,-23.542115,-46.418587
2020-03-08,RUA PADRE JOAO DE SALES,AUTOMOVEL,-23.546641,-46.484135
2020-03-08,PONTE FREGUESIA DO O,MOTOCICLETA,-23.509327,-46.689713
2020-03-08,NAO DISPONIVEL,OUTROS,NA,NA
2020-03-07,RUA CATLEIAS,PEDESTRE,-23.491363,-46.453821
2020-02-14,AVENIDA CUPECE,PEDESTRE,-23.670213,-46.647583
2020-02-23,NAO DISPONIVEL,NAO DISPONIVEL,NA,NA
2020-03-04,AVENIDA PAULO GUILGUER REIMBERG,PEDESTRE,-23.781108,-46.690568
2020-03-04,RUA PASTOR RUBENS LOPES,PEDESTRE,-23.675333,-46.653362
2020-02-29,AVENIDA FIORELLI PECCICACCO,MOTOCICLETA,-23.404986,-46.745748
2020-02-19,AVENIDA WASHINGTON LUIS,PEDESTRE,-23.630586,-46.668683
2020-03-03,AVENIDA GENERAL ASDRUBAL DA CUNHA,PEDESTRE,-23.595097,-46.788488
2020-03-03,AVENIDA MARECHAL TITO,PEDESTRE,-23.492487,-46.388354
2020-02-22,AVENIDA ITABERABA,PEDESTRE,-23.494189,-46.697317
2020-02-29,RUA GONZALO BERCEO,MOTOCICLETA,-23.772506,-46.684572
2020-02-29,SP 015,MOTOCICLETA,-23.569649899426555,-46.701554608026676
2020-03-01,AVENIDA MORUMBI,MOTOCICLETA,-23.575329,-46.706845
2020-03-01,RUA SOLDADO ANTENOR DA COSTA,MOTOCICLETA,-23.618773,-46.49489
2020-03-01,AVENIDA DOUTOR ASSIS RIBEIRO,MOTOCICLETA,-23.499768,-46.523413
2020-03-01,RUA HADDOCK LOBO,MOTOCICLETA,-23.556373,-46.660044
2020-02-29,AVENIDA COMENDADOR SANTANNA,PEDESTRE,-23.673282,-46.773456
2020-02-29,SP 348,PEDESTRE,-23.480154185592788,-46.738255921286175
2020-02-05,ESTRADA DO CAMPO LIMPO PAULISTA,PEDESTRE,NA,NA
2020-02-23,AVENIDA DEPUTADO CANTIDIO SAMPAIO,PEDESTRE,-23.435652,-46.715597
2020-02-27,RUA SUZANA RODRIGUES,MOTOCICLETA,-23.657021,-46.707189
2020-02-26,AVENIDA ARICANDUVA,MOTOCICLETA,-23.58832,-46.481566
2020-02-25,SP 015,MOTOCICLETA,-23.639974,-46.725944
2020-02-24,ESTRADA DAS LAGRIMAS,PEDESTRE,-23.624174,-46.591047
2020-02-25,AVENIDA DOUTORA RUTH CARDOSO,MOTOCICLETA,-23.560007,-46.706507
2020-02-25,RUA DOUTOR OLAVO EGIDIO,MOTOCICLETA,-23.499902,-46.623511
2020-02-20,AVENIDA COMENDADOR MARTINELLI,PEDESTRE,-23.505341,-46.6887
2020-01-06,NAO DISPONIVEL,ONIBUS,NA,NA
2020-02-24,AVENIDA LUIS PIRES DE MINAS,MOTOCICLETA,-23.588216,-46.50033
2020-02-24,AVENIDA MENOTTI LAUDISIO,MOTOCICLETA,-23.484892,-46.728484
2020-02-24,AVENIDA MARIA COELHO AGUIAR,MOTOCICLETA,-23.646507,-46.730514
2020-02-23,RUA DAS JUNTAS PROVISORIAS,MOTOCICLETA,-23.590681,-46.598072
2020-02-23,RUA CAMPO NOVO DO SUL,MOTOCICLETA,-23.637543,-46.739921
2020-02-23,RUA CAMPO NOVO DO SUL,MOTOCICLETA,-23.637543,-46.739921
2020-02-15,NAO DISPONIVEL,NAO DISPONIVEL,NA,NA
2020-02-20,AVENIDA  MARGINAL DIREITA DO RIO TIETE,MOTOCICLETA,-23.517276,-46.745031
2011-06-18,RUA GARCA MORENA,MOTOCICLETA,-23.579689,-46.419461
2020-02-19,RUA CARLOS ALBERTO VANZOLINI,AUTOMOVEL,-23.514293,-46.751877
2020-02-12,AVENIDA PROFESSOR VICENTE RAO,MOTOCICLETA,-23.628983,-46.684786
2019-12-07,AVENIDA DONA BELMIRA MARIN,PEDESTRE,-23.753157,-46.684904
2019-10-27,AVENIDA MENDES DA ROCHA,PEDESTRE,-23.484173,-46.569845
2020-02-17,AVENIDA MORUMBI,AUTOMOVEL,-23.616632,-46.712472
2020-02-16,RUA AMARAL GURGEL,PEDESTRE,-23.545937,-46.647733
2020-02-04,AVENIDA JOAO PAULO PRIMEIRO,PEDESTRE,-23.477498,-46.685196
2020-02-14,AVENIDA FORTE DO LEME,PEDESTRE,-23.601768,-46.467705
2020-02-11,SP 270,MOTOCICLETA,-23.586496676112837,-46.75228876387771
2020-02-09,RUA LION,PEDESTRE,NA,NA
2020-02-10,SP 330,PEDESTRE,-23.444294228907495,-46.78696474860321
2020-02-10,AVENIDA DOUTOR FRANCISCO MESQUITA,PEDESTRE,-23.591433,-46.586542
2019-11-15,NAO DISPONIVEL,PEDESTRE,NA,NA
2020-02-09,SP 160,PEDESTRE,-23.661317659530855,-46.633262871125126
2020-01-20,RUA DOUTOR CARLOS BASTOS ARANHA,PEDESTRE,-23.463888,-46.583001
2020-02-09,RUA BENJAMIN PEREIRA,PEDESTRE,-23.468578,-46.591312
2020-02-09,AVENIDA ENGENHEIRO ARMANDO DE ARRUDA PER,MOTOCICLETA,-23.669177,-46.635351
2020-02-08,RUA SAVERIO VALENTE,PEDESTRE,-23.44226,-46.735142
2020-02-08,AVENIDA DO IMPERADOR,PEDESTRE,-23.514133,-46.451254
2020-02-07,AVENIDA AFONSO DE SAMPAIO E SOUSA,MOTOCICLETA,-23.573804,-46.475562
2020-02-07,AVENIDA JOSE PINHEIRO BORGES,PEDESTRE,-23.538518,-46.456882
2019-12-19,AVENIDA DO CURSINO,MOTOCICLETA,-23.608205,-46.616874
2020-02-06,RUA PANTOJO,PEDESTRE,-23.559884,-46.569436
2020-02-05,RUA PARAPUA,PEDESTRE,-23.475839,-46.690654
2009-01-01,NAO DISPONIVEL,PEDESTRE,NA,NA
2019-11-26,AVENIDA INAJAR DE SOUZA,MOTOCICLETA,-23.503527,-46.688215
2020-02-04,BR 381,PEDESTRE,-23.436523924308318,-46.56803353941781
2020-01-31,AVENIDA CONCEICAO,MOTOCICLETA,-23.499959,-46.609585
2020-01-26,SP 015,MOTOCICLETA,-23.67796927524132,-46.69701781943938
2020-02-01,AVENIDA ATLANTICA,MOTOCICLETA,-23.699333,-46.715053
2020-01-25,AVENIDA VILA EMA,PEDESTRE,-23.596366,-46.527479
2020-01-30,SP 150,PEDESTRE,-23.636745474262312,-46.59499998520466
2020-01-31,AVENIDA ESCOLA POLITECNICA,PEDESTRE,-23.569801,-46.761404
2020-01-30,SP 015,CAMINHAO,-23.515026,-46.728305
2020-01-30,SP 015,CAMINHAO,-23.515026,-46.728305
2019-12-19,AVENIDA CARLOS LACERDA,MOTOCICLETA,-23.653778,-46.777111
2019-12-24,NAO DISPONIVEL,MOTOCICLETA,NA,NA
2020-01-27,BR 381,MOTOCICLETA,-23.471438568542034,-46.56485376887023
2020-01-09,AVENIDA DOUTOR GASTAO VIDIGAL,PEDESTRE,-23.534751,-46.735798
2020-01-25,AVENIDA SAPOPEMBA,PEDESTRE,-23.579598,-46.540241
2020-01-27,AVENIDA LUIS STAMATIS,BICICLETA,-23.468361,-46.580648
2020-01-27,RUA CLODOMIRO DE OLIVEIRA,MOTOCICLETA,-23.62928,-46.744287
2019-12-12,AVENIDA SAO MIGUEL,PEDESTRE,-23.503996,-46.472706
2020-01-26,RUA SERRA DOS DOIS IRMAOS,MOTOCICLETA,-23.666551,-46.788351
2020-01-26,RUA GREGORIO DOS SANTOS,PEDESTRE,-23.49219,-46.650762
2020-01-25,RUA DAS IMBIRAS,MOTOCICLETA,-23.464985,-46.596433
2020-01-23,RUA MELO PEIXOTO,MOTOCICLETA,-23.538302,-46.568648
2020-01-20,AVENIDA ENGENHEIRO ARMANDO DE ARRUDA PER,PEDESTRE,-23.645471,-46.641173
2020-01-21,ESTRADA DA COLONIA,BICICLETA,-23.832229,-46.722916
2020-01-20,RUA AUGUSTO CARLOS BAUMAN,PEDESTRE,-23.53304,-46.448765
2020-01-20,AVENIDA GUILHERME,BICICLETA,-23.519662,-46.606549
2019-12-19,AVENIDA ANTONELO DA MESSINA,MOTOCICLETA,-23.442353,-46.589787
2020-01-19,AVENIDA DOUTOR ASSIS RIBEIRO,AUTOMOVEL,-23.491563,-46.505691
2012-02-11,RUA PROFESSOR HERMOGENES DE FREITAS LEITAO FILHO,AUTOMOVEL,-23.779604,-46.714731
2020-01-18,AVENIDA DOUTOR ASSIS RIBEIRO,PEDESTRE,-23.499875,-46.528604
2020-01-18,AVENIDA EDU CHAVES,MOTOCICLETA,-23.472627,-46.571453
2020-01-14,RUA REFINARIA MATARIPE,PEDESTRE,-23.57166,-46.510898
2020-01-17,AVENIDA MATEO BEI,PEDESTRE,-23.595025,-46.487922
2019-12-10,NAO DISPONIVEL,NAO DISPONIVEL,NA,NA
2019-12-13,RUA DO GASOMETRO,PEDESTRE,-23.543938,-46.621689
2019-11-10,AVENIDA DOUTOR EDUARDO COTCHING,AUTOMOVEL,-23.564676,-46.546267
2020-01-13,RUA MANUEL DE TEFFE,PEDESTRE,-23.696057,-46.692908
2019-12-23,RUA JOAO AMOS COMENIUS,BICICLETA,-23.757565,-46.706167
2020-01-14,ESTRADA DO ALVARENGA,MOTOCICLETA,-23.697873,-46.670942
2020-01-15,RUA SATURNINO PEREIRA,PEDESTRE,-23.545269,-46.411233
2020-01-15,PONTE JORNALISTA BRAZ JAIME ROMANO,MOTOCICLETA,-23.528207,-46.583097
2020-01-13,AVENIDA CELSO DOS SANTOS,PEDESTRE,-23.670212,-46.666497
2020-01-14,ESTRADA DO ALVARENGA,PEDESTRE,-23.697873,-46.670942
2020-01-13,AVENIDA DOUTOR FREDERICO MARTINS DA COSTA,PEDESTRE,-23.605641,-46.512348
2020-01-06,AVENIDA INTERLAGOS,MOTOCICLETA,-23.678005,-46.684039
2020-01-13,RUA DA INDEPENDENCIA,BICICLETA,-23.566888,-46.617735
2020-01-13,RUA ZIKE TUMA,PEDESTRE,-23.687595,-46.670591
2020-01-13,PONTE DO MORUMBI,CAMINHAO,-23.618228,-46.700301
2020-01-13,RUA SIMAO VELHO,AUTOMOVEL,-23.495477,-46.69188
2020-01-13,AVENIDA PROFESSOR FRANCISCO MORATO,MOTOCICLETA,-23.605275,-46.746701
2020-01-13,RUA ZIKE TUMA,MOTOCICLETA,-23.687595,-46.670591
2020-01-12,ESTRADA CANAL DE COCAIA,AUTOMOVEL,-23.744019,-46.670442
2020-01-08,AVENIDA ENGENHEIRO ARMANDO DE ARRUDA PEREIRA,PEDESTRE,-23.635697,-46.641162
2020-01-12,AVENIDA DO IMPERADOR,PEDESTRE,-23.515071,-46.454805
2020-01-10,RUA GINGADINHO,PEDESTRE,-23.680173,-46.792607
2020-01-06,AVENIDA RIO BRANCO,PEDESTRE,-23.532459,-46.645272
2019-12-25,NAO DISPONIVEL,PEDESTRE,NA,NA
2020-01-11,ESTRADA DO M'BOI MIRIM,PEDESTRE,-23.710993,-46.782847
2020-01-11,AVENIDA DOUTOR CHUCRI ZAIDAN,MOTOCICLETA,-23.616874,-46.697146
2019-12-25,AVENIDA JOAO DIAS,PEDESTRE,-23.644785,-46.719742
2020-01-10,RUA LUIS JULIANI,MOTOCICLETA,-23.619582,-46.508899
2019-11-19,AVENIDA MARIA ANTONIA MARTINS,PEDESTRE,-23.463167,-46.65626
2019-11-21,NAO DISPONIVEL,MOTOCICLETA,NA,NA
2020-01-06,RUA SANTO ANTONIO,AUTOMOVEL,-23.551881,-46.645362
2020-01-06,MARGINAL DO RIO TIETE,PEDESTRE,-23.519514,-46.620824
2020-01-05,AVENIDA GUAPIRA,MOTOCICLETA,-23.469549,-46.584614
2020-01-05,RUA DOUTOR OSCAR MONTEIRO DE BARROS,MOTOCICLETA,-23.617128,-46.733816
2020-01-05,AVENIDA MARECHAL TITO,PEDESTRE,-23.487469,-46.383455
2019-12-16,AVENIDA PARADA PINTO,PEDESTRE,-23.470199,-46.649042
2020-01-04,BR 381,PEDESTRE,-23.45775816289004,-46.57131495358733
2020-01-02,SP 330,ONIBUS,-23.420310754119956,-46.79514312632505
2020-01-02,RUA MINISTRO NELSON HUNGRIA,PEDESTRE,-23.612637,-46.703246
2019-12-25,NAO DISPONIVEL,MOTOCICLETA,NA,NA
2019-12-25,ESTRADA PIRAJUSSARA VALO VELHO,MOTOCICLETA,-23.644618,-46.784291
2019-12-28,RUA RECANTO DOS HUMILDES,PEDESTRE,-23.41192,-46.750734
2020-01-01,AVENIDA RAIMUNDO PEREIRA DE MAGALHAES,MOTOCICLETA,-23.405567,-46.734923
2020-01-01,ESTRADA DA BARONESA,MOTOCICLETA,-23.718894,-46.782651
2019-12-31,RUA ALMIR RODRIGUES,MOTOCICLETA,-23.466832,-46.654485
2019-12-17,NAO DISPONIVEL,PEDESTRE,NA,NA
2019-12-30,RUA CAMARGO,PEDESTRE,-23.571812,-46.709144
2019-11-21,NAO DISPONIVEL,PEDESTRE,NA,NA
2019-12-29,AVENIDA DO RIO BONITO,MOTOCICLETA,-23.689052,-46.701678
2019-12-05,AVENIDA DOUTOR SALVADOR ROCCO,PEDESTRE,-23.672299,-46.791984
2019-12-13,AVENIDA MARIA AMALIA LOPES AZEVEDO,NAO DISPONIVEL,-23.456744,-46.598203
2019-12-26,AVENIDA RAGUEB CHOHFI,PEDESTRE,-23.60671,-46.471807
2013-12-24,SP 150,BICICLETA,-23.616390980919462,-46.60160483523878
2019-12-26,RUA USHIKICHI KAMIYA,MOTOCICLETA,-23.439834,-46.576007
2019-12-13,AVENIDA BANDEIRANTES DO SUL,MOTOCICLETA,-23.519162,-46.583021
2019-12-26,AVENIDA SAPOPEMBA,MOTOCICLETA,-23.584098,-46.534448
2019-12-26,ALAMEDA GABRIEL MONTEIRO DA SILVA,MOTOCICLETA,-23.573442,-46.682859
2019-12-14,RUA JOSE DE ALMEIDA,PEDESTRE,-23.492734,-46.596433
2019-12-25,NAO DISPONIVEL,MOTOCICLETA,NA,NA
2019-12-25,ESTRADA PIRAJUSSARA VALO VELHO,MOTOCICLETA,-23.644618,-46.784291
2019-12-21,AVENIDA DOUTOR SYLVIO DE CAMPOS,BICICLETA,-23.406794,-46.764831
2019-12-24,TRAVESSA SOMOS TODOS IGUAIS,MOTOCICLETA,-23.606546,-46.442423
2019-12-23,RUA CAETANO TEIXEIRA,AUTOMOVEL,-23.452963,-46.610498
2019-12-23,ESTRADA DE POA,PEDESTRE,-23.550808,-46.396497
2019-12-23,RUA MASATAKE MATSUMOTO,PEDESTRE,-23.675256,-46.789282
2019-12-22,RUA CAMPOS ELISIOS,MOTOCICLETA,-23.631246,-46.756644
2019-12-22,RUA PROFESSOR CESARE LOMBROSO,PEDESTRE,-23.53208,-46.639848
2019-12-22,AVENIDA ELLIS MAAS,PEDESTRE,-23.66064,-46.767974
2019-12-21,SP 070,AUTOMOVEL,NA,NA
2019-12-21,SP 330,PEDESTRE,-23.416943887371982,-46.801338734110814
2019-12-21,SP 070,CAMINHAO,NA,NA
2019-12-21,SP 015,AUTOMOVEL,-23.5236101,-46.5586306
2019-12-13,AVENIDA KEMEL ADDAS,PEDESTRE,-23.506809,-46.366302
2019-12-21,AVENIDA DOUTOR FRANCISCO MESQUITA,AUTOMOVEL,-23.593438,-46.584573
2019-12-21,AVENIDA PROFESSOR HERMOGENES DE FREITAS LEITAO FILHO,MOTOCICLETA,-23.811421,-46.714344
2019-12-21,AVENIDA PEDRO BUENO,PEDESTRE,-23.632905,-46.647287
2019-12-21,AVENIDA DOUTOR FRANCISCO MESQUITA,AUTOMOVEL,-23.593438,-46.584573
2019-10-07,AVENIDA SAO JOAO,PEDESTRE,-23.537947,-46.647977
2019-12-20,SP 070,MOTOCICLETA,-23.496584457589876,-46.52714572193544
2019-12-20,AVENIDA SENADOR TEOTONIO VILELA,PEDESTRE,-23.735193,-46.699088
2019-12-19,AVENIDA DO ESTADO,MOTOCICLETA,-23.555872,-46.622763
2019-12-19,AVENIDA DO CURSINO,MOTOCICLETA,-23.638789,-46.61334
2019-12-19,AVENIDA DO ESTADO,MOTOCICLETA,-23.555872,-46.622763
2019-12-19,RUA JEQUIRITUBA,PEDESTRE,-23.741857,-46.682592
2019-11-15,ESTRADA DO M'BOI MIRIM,MOTOCICLETA,-23.706573,-46.784369
2019-12-18,PRACA DA BANDEIRA,PEDESTRE,-23.5503,-46.639512
2019-12-07,RUA FRANCISCO PORTUGAL,PEDESTRE,-23.451133,-46.630396
2019-12-04,ESTRADA DO CAMPO LIMPO,PEDESTRE,-23.619802,-46.757936
2019-05-12,RUA SAO GONCALO DO ABAETE,AUTOMOVEL,-23.461859,-46.679236
2019-12-17,ESTRADA ECOTURISTICA DE PARELHEIROS,MOTOCICLETA,-23.799061,-46.731265
2019-11-07,RUA PADRE CLEMENTE SEGURA,MOTOCICLETA,-23.508308,-46.469364
2019-05-07,RUA SADAMU INOUE,PEDESTRE,-23.817953,-46.734244
2019-12-17,RUA ANTONIO FURQUIM DA LUZ,AUTOMOVEL,-23.669949,-46.668025
2019-12-16,RUA GENTIL BRAGA,PEDESTRE,-23.510018,-46.511756
2019-12-16,AVENIDA PROFESSOR LUIZ IGNACIO ANHAIA MELLO,MOTOCICLETA,-23.592478,-46.541164
2019-07-01,NAO DISPONIVEL,NAO DISPONIVEL,NA,NA
2019-12-15,AVENIDA DO ESTADO,PEDESTRE,-23.551587,-46.627596
2019-12-15,RUA DA CONSOLACAO,MOTOCICLETA,-23.547654,-46.647888
2019-12-15,AVENIDA PEDRO DE SOUZA LOPES,MOTOCICLETA,-23.438323,-46.566416
2019-12-14,SP 330,PEDESTRE,-23.500133788951395,-46.75460928062847
2019-12-14,AVENIDA DOUTOR SYLVIO DE CAMPOS,AUTOMOVEL,-23.406721,-46.764526
2019-12-14,PONTE DO TATUAPE,MOTOCICLETA,-23.523927151,-46.586910906
2019-12-13,SP 021,CAMINHAO,-23.784423987266393,-46.76283966237698
2019-11-22,AVENIDA JABAQUARA,PEDESTRE,-23.621228,-46.639725
2019-12-11,NAO DISPONIVEL,PEDESTRE,NA,NA
2019-12-11,ESTRADA DO CAMPO LIMPO,MOTOCICLETA,-23.638147,-46.767501
2019-12-11,ESTRADA DO ITAIM,MOTOCICLETA,NA,NA
2019-12-05,ESTRADA DO CAMPO LIMPO,PEDESTRE,-23.636072,-46.769747
2019-12-10,AVENIDA SAPOPEMBA,MOTOCICLETA,-23.624327,-46.431371
2019-09-20,RUA HERCILIA GONCALVES DOS SANTOS,AUTOMOVEL,-23.684123,-46.745426
2019-12-08,AVENIDA CANDIDO JOSE XAVIER,MOTOCICLETA,-23.66194,-46.755403
2019-12-08,RUA CONSTELACAO DO CARANGUEIJO,PEDESTRE,-23.768336,-46.7057
2019-12-07,SP 070,MOTOCICLETA,NA,NA
2019-11-17,BR 381,AUTOMOVEL,NA,NA
2019-12-06,AVENIDA BOTURUSSU,PEDESTRE,-23.492678,-46.48002
2019-12-05,SP 021,PEDESTRE,-23.797057630222067,-46.749139313744145
2019-12-05,NAO DISPONIVEL,ONIBUS,NA,NA
2019-10-05,NAO DISPONIVEL,ONIBUS,NA,NA
2019-12-04,SP 021,CAMINHAO,-23.438151187387064,-46.767551238585334
2019-12-03,AVENIDA SUMARE,MOTOCICLETA,-23.544039,-46.676661
2019-11-30,PRACA PADRE ALEIXO MONTEIRO MAFRA,PEDESTRE,-23.492337,-46.445499
2019-11-29,RUA CLARA NUNES,MOTOCICLETA,-23.458689,-46.685697
2019-12-01,PRACA MARECHAL DEODORO,PEDESTRE,-23.534742,-46.653684
2019-10-23,NAO DISPONIVEL,PEDESTRE,NA,NA
2019-11-30,AVENIDA GUAPIRA,MOTOCICLETA,-23.464742,-46.583442
2019-11-30,AVENIDA ENGENHEIRO CAETANO ALVARES,PEDESTRE,-23.495592,-46.661746
2019-11-29,AVENIDA BRIGADEIRO FARIA LIMA,AUTOMOVEL,-23.571472,-46.690638
2019-11-29,AVENIDA RAGUEB CHOHFI,MOTOCICLETA,-23.594143,-46.423045
2019-11-29,AVENIDA ALBERTO BYINGTON,MOTOCICLETA,-23.502389,-46.583372
2019-11-27,RUA ANA NERI,BICICLETA,NA,NA
2019-11-28,RUA PEDRO ESCOBAR,MOTOCICLETA,-23.756258,-46.667378
2019-11-27,SP 270,BICICLETA,-23.58974191782035,-46.795975745099554
2013-08-10,AVENIDA INTERLAGOS,PEDESTRE,NA,NA
2019-11-24,ESTRADA DA BARRAGEM,AUTOMOVEL,-23.853808,-46.694039
2019-11-26,AVENIDA DO ESTADO,MOTOCICLETA,-23.558118,-46.615986
2019-11-24,AVENIDA ITABERABA,PEDESTRE,-23.481561,-46.683031
2019-11-24,AVENIDA ATLANTICA,MOTOCICLETA,-23.717414,-46.704089
2019-11-24,NAO DISPONIVEL,PEDESTRE,NA,NA
2019-11-19,AVENIDA MUTINGA,MOTOCICLETA,-23.502413,-46.757072
2019-11-22,RUA ANTONIO GIL,PEDESTRE,-23.65717,-46.669096
2019-11-20,AVENIDA VILA EMA,PEDESTRE,-23.579687,-46.571308
2019-11-22,AVENIDA SAPOPEMBA,MOTOCICLETA,-23.564966,-46.570405
2019-11-10,AVENIDA DOUTOR EDUARDO COTCHING,AUTOMOVEL,-23.564676,-46.546267
2019-11-20,AVENIDA NOSSA SENHORA DO LORETO,MOTOCICLETA,-23.487262,-46.582402
2019-11-22,PRACA ANDRE NUNES,PEDESTRE,-23.630772,-46.604657
2019-11-22,AVENIDA GUARAPIRANGA,PEDESTRE,-23.685359,-46.743794
2019-11-11,AVENIDA MAGALHAES DE CASTRO,AUTOMOVEL,-23.610148,-46.700258
2019-11-21,AVENIDA ATLANTICA,AUTOMOVEL,-23.717748,-46.701404
2019-11-21,NAO DISPONIVEL,BICICLETA,NA,NA
2019-11-17,SP 160,AUTOMOVEL,NA,NA
2019-11-18,AVENIDA PIRES DO RIO,MOTOCICLETA,-23.513537,-46.443773
2019-11-17,BR 381,PEDESTRE,NA,NA
2019-11-17,AVENIDA CONDESSA ELISABETH DE ROBIANO,AUTOMOVEL,-23.530575,-46.590576
2019-11-17,NAO DISPONIVEL,NAO DISPONIVEL,NA,NA
2019-11-16,AVENIDA JACU PESSEGO,AUTOMOVEL,-23.544955,-46.44697
2019-11-16,AVENIDA JACU PESSEGO,AUTOMOVEL,-23.544955,-46.44697
2019-11-16,AVENIDA DO ESTADO,MOTOCICLETA,-23.555438,-46.623297
2019-11-16,AVENIDA JACU PESSEGO,AUTOMOVEL,-23.544955,-46.44697
2019-11-16,AVENIDA JACU PESSEGO,AUTOMOVEL,-23.544955,-46.44697
2019-11-15,AVENIDA VILA EMA,PEDESTRE,-23.580781,-46.558499
2019-11-15,ESTRADA DE ITAPECERICA,AUTOMOVEL,-23.6696,-46.785447
2019-11-15,ESTRADA DE ITAPECERICA,AUTOMOVEL,-23.6696,-46.785447
2019-11-09,RUA JARDIM TAMOIO,PEDESTRE,-23.552072,-46.427806
2019-11-13,SP 021,MOTOCICLETA,-23.808000229855608,-46.68058923057881
2019-11-12,ESTRADA DO M'BOI MIRIM,PEDESTRE,-23.69997,-46.780717
2019-11-12,AVENIDA YERVANT KISSAJIKIAN,PEDESTRE,-23.684961,-46.647798
